scene 	 instruction 	 expected_object 	 expected_affordance 	 actual_object 	 actual_affordance 	 success
FloorPlan25	take a left to face the sink	go	countertop	put	sinkbasin	False
FloorPlan25	put the tomato slice on the counter in front of the sink	put	tomato	put	sinkbasin	False
FloorPlan25	walk to face the kitchen sinks	go	countertop	go	sinkbasin	False
FloorPlan25	pick up the butter knife from the counter left of the sinks	pick	butterknife	pick	knife	False
FloorPlan25	walk slightly to the right to face counter to the right of the sinks	go	plate	go	countertop	False
FloorPlan25	put the butter knife in the pan to the very right of the counter	put	butterknife	put	pan	False
FloorPlan25	pick up the pan and the ladle with the aqua handle	pick	plate	pick	pan	False
FloorPlan25	walk slightly left to face the sinks and counter left of the sinks	go	sinkbasin	put	sinkbasin	False
FloorPlan25	place the ladle and pan into the right most sink basin	put	plate	put	pan	False
FloorPlan25	turn to your left and walk to the sink	go	countertop	go	sinkbasin	False
FloorPlan25	pick up the butter knife to the front left of the sink on the counter	pick	butterknife	put	countertop	False
FloorPlan25	move over to your right so that you are in front of the counter to the right of the sink	go	plate	put	sinkbasin	False
FloorPlan25	place the knife on the pan that is on the counter with the ladle	put	butterknife	put	pan	False
FloorPlan25	pick up the pan with the knife and ladle	pick	plate	pick	ladle	False
FloorPlan25	move over to your left so that you are in front of the large sink on the right	go	sinkbasin	put	sinkbasin	False
FloorPlan25	place the pan with the knife and ladle in the large sink on the right	put	plate	put	pan	False
FloorPlan25	turn left and head towards the sink	go	countertop	put	sinkbasin	False
FloorPlan25	pick up the knife to the left of the sink	pick	butterknife	pick	knife	False
FloorPlan25	take a step to the right from where you are at	go	plate	go	countertop	False
FloorPlan25	place the knife on the gold plate with the gold scoop	put	butterknife	put	plate	False
FloorPlan25	pick up the plate along with the knife and scoop	pick	plate	pick	plate	True
FloorPlan25	take a step to the left from where you are at	go	sinkbasin	go	countertop	False
FloorPlan25	place the plate along with the knife and scoop in the right sink	put	plate	break	plate	False
FloorPlan25	turn around to face the microwave	go	cabinet	close	microwave	False
FloorPlan25	open the cabinet above microwave take out salt shaker close the door	pick	saltshaker	open	microwave	False
FloorPlan25	turn to the left to face the sink	go	countertop	put	sinkbasin	False
FloorPlan25	put the salt shaker on the counter on the right side	put	saltshaker	put	countertop	False
FloorPlan25	open the cabinet above the sink on the right	go	cabinet	open	cabinet	False
FloorPlan25	take out the salt shaker from the cabinet close the door	pick	saltshaker	close	cabinet	False
FloorPlan25	turn completely around in the same spot in the kitchen	go	countertop	go	faucet	False
FloorPlan25	put the salt shaker to the left of the other salt shaker on the counter to the right	put	saltshaker	put	countertop	False
FloorPlan25	turn right walk toward the sink then turn right to go to the microwave	go	cabinet	go	sinkbasin	False
FloorPlan25	take the pepper mill from the cabinet above the microwave	pick	saltshaker	put	countertop	False
FloorPlan25	turn left to face the sink	go	countertop	put	sinkbasin	False
FloorPlan25	put the pepper mill on the counter above the dishwasher	put	saltshaker	put	countertop	False
FloorPlan25	look up to the cabinet above the counter	go	cabinet	put	cabinet	False
FloorPlan25	open the cabinet and take the pepper mill from inside	pick	saltshaker	open	cabinet	False
FloorPlan25	look back down at the sink	go	countertop	put	sinkbasin	False
FloorPlan25	place the pepper mill on the counter next to the other pepper mill	put	saltshaker	put	coffeemachine	False
FloorPlan25	turn around and walk over to the toaster on the kitchen counter	go	countertop	go	countertop	True
FloorPlan25	pick up the egg that is in front of the toaster	pick	egg	pick	egg	True
FloorPlan25	turn around and walk over to the microwave on the kitchen counter	go	microwave	put	countertop	False
FloorPlan25	put the egg in the microwave heat it up then take it back out	heat	egg	put	fridge	False
FloorPlan25	turn around and walk over to the kitchen sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	place the heated egg in the left most sink basin	put	egg	put	sinkbasin	False
FloorPlan25	move to the counter left of the stove	go	countertop	put	countertop	False
FloorPlan25	pick up the egg from the counter	pick	egg	pick	egg	True
FloorPlan25	bring the egg to the microwave	go	microwave	break	egg	False
FloorPlan25	heat the egg in the microwave	heat	egg	close	microwave	False
FloorPlan25	bring the egg to the sink	go	sinkbasin	put	sinkbasin	False
FloorPlan25	put the egg in the sink	put	egg	put	sinkbasin	False
FloorPlan25	turn around and walk over to the kitchen counter right of the stove	go	countertop	go	stoveburner	False
FloorPlan25	grab an egg off of the countertop there	pick	egg	break	egg	False
FloorPlan25	turn around and walk straight ahead over to the microwave	go	microwave	go	microwave	True
FloorPlan25	place the egg inside of the microwave and cook it then take it back out	heat	egg	go	egg	False
FloorPlan25	turn around and walk forwards a bit but then turn right to face the kitchen sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	place the egg inside of the sink	put	egg	break	egg	False
FloorPlan25	turn right walk to the sink	go	countertop	go	sinkbasin	False
FloorPlan25	grab the egg by the sink	pick	egg	break	egg	False
FloorPlan25	turn around walk to the microwave	go	microwave	go	microwave	True
FloorPlan25	open the microwave put the egg in close the microwave turn on the microwave open the microwave take the egg out close the microwave	heat	egg	close	microwave	False
FloorPlan25	turn around walk to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	put the egg in the sink on the left	put	egg	put	sinkbasin	False
FloorPlan25	move to the sink	go	countertop	put	sinkbasin	False
FloorPlan25	pick up the brown egg on the counter right of the sink	pick	egg	pick	egg	True
FloorPlan25	bring the egg to the microwave	go	microwave	break	egg	False
FloorPlan25	heat the egg in the microwave	heat	egg	close	microwave	False
FloorPlan25	bring the egg to the sink	go	sinkbasin	put	sinkbasin	False
FloorPlan25	put the egg in the sink on the left	put	egg	put	sinkbasin	False
FloorPlan25	turn right and go to the sink	go	countertop	go	sinkbasin	False
FloorPlan25	pick up the egg on the counter to the right of the sink	pick	egg	pick	egg	True
FloorPlan25	turn around then go left to the microwave	go	microwave	go	microwave	True
FloorPlan25	heat the egg in the microwave	heat	egg	close	microwave	False
FloorPlan25	turn around then go right to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	place the egg in the left sink basin	put	egg	break	egg	False
FloorPlan25	turn around walk to the sink turn left to the counter by the stove	go	countertop	put	sinkbasin	False
FloorPlan25	grab the egg in front of the toaster	pick	egg	break	egg	False
FloorPlan25	turn around walk to the microwave	go	microwave	go	microwave	True
FloorPlan25	open the microwave put the egg in it close the microwave turn it on open the microwave take the egg out close the microwave	heat	egg	close	microwave	False
FloorPlan25	turn around walk to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	put the egg in the sink on the left	put	egg	put	sinkbasin	False
FloorPlan25	turn around go toward the sink and then turn left at the counter to the right of the stove	go	countertop	put	sinkbasin	False
FloorPlan25	pick up the egg from in front of the toaster	pick	egg	pick	egg	True
FloorPlan25	turn around and go to the microwave in front of you	go	microwave	go	microwave	True
FloorPlan25	heat the egg in the microwave	heat	egg	close	microwave	False
FloorPlan25	turn around then go right to reach the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	place the egg in the left sink basin	put	egg	break	egg	False
FloorPlan25	turn around and make your way over to the spot on the counter directly to the right of the stove between the stove and the toaster	go	countertop	put	countertop	False
FloorPlan25	pick up the egg that s near the toaster	pick	egg	pick	egg	True
FloorPlan25	turn around and walk to the microwave	go	microwave	go	microwave	True
FloorPlan25	cook the egg in the microwave and then take it back out and close the door to the microwave	heat	egg	close	microwave	False
FloorPlan25	walk over to the left sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	put the egg into the left sink	put	egg	put	sinkbasin	False
FloorPlan25	walk to face counter near sink	go	countertop	go	sinkbasin	False
FloorPlan25	pick up apple from counter	pick	apple	pick	apple	True
FloorPlan25	walk to face microwave	go	microwave	go	microwave	True
FloorPlan25	heat and remove apple from microwave	heat	apple	put	microwave	False
FloorPlan25	walk to face sinks	go	sinkbasin	go	sinkbasin	True
FloorPlan25	put apple in left hand sink	put	apple	put	sinkbasin	False
FloorPlan25	move to the sink on your right	go	countertop	put	sinkbasin	False
FloorPlan25	pick up the apple right of the sink on the counter	pick	apple	pick	apple	True
FloorPlan25	bring the apple to the microwave on the right	go	microwave	put	microwave	False
FloorPlan25	heat the apple in the microwave	heat	apple	open	microwave	False
FloorPlan25	take the heated apple to the sink on your left	go	sinkbasin	put	sinkbasin	False
FloorPlan25	put the heated apple in the left sink	put	apple	put	sinkbasin	False
FloorPlan25	walk over to the counter where the microwave is	go	cabinet	go	microwave	False
FloorPlan25	open the upper cabinet and take the chalice out	pick	cup	open	cabinet	False
FloorPlan25	approach the microwave with the chalice	go	microwave	close	microwave	False
FloorPlan25	warm the chalice in the microwave then remove	heat	cup	put	microwave	False
FloorPlan25	raise the chalice up toward the cabinet above the microwave	go	cabinet	put	countertop	False
FloorPlan25	put the chalice back in the cabinet	put	cup	put	cabinet	False
FloorPlan25	turn around and face the microwave to the left of the refrigerator	go	cabinet	close	microwave	False
FloorPlan25	open the cabinet door above the microwave and pick up the green wine glass	pick	cup	open	fridge	False
FloorPlan25	turn to the right and face the microwave	go	microwave	put	microwave	False
FloorPlan25	open the microwave place the green glass on the plate to the right of the egg microwave the glass to warm it up then open up the microwave pick up the glass then close the microwave door	heat	cup	open	microwave	False
FloorPlan25	move and look up towards the cabinet above the microwave	go	cabinet	put	countertop	False
FloorPlan25	open the cabinet door place the green wine glass back in the cabinet and then close the cabinet door	put	cup	open	cabinet	False
FloorPlan25	turn right go one step then turn right another step and then turn left another step then turn right and go towards the counter	go	cabinet	go	window	False
FloorPlan25	open the cabinet in front above the left corner of the microwave	pick	cup	open	cabinet	False
FloorPlan25	pick up the green ice cream cup from the cabinet and close the cabinet then walk one step back turn right one step and then turn left in front of the microwave	go	microwave	go	cabinet	False
FloorPlan25	open the microwave and put the ice cream cup into the microwave then turn on the microwave and when cooking is done open the microwave again and take out the cup	heat	cup	put	microwave	False
FloorPlan25	take the cup higher to the cabinet above the microwave and open the cabinet	go	cabinet	open	cabinet	False
FloorPlan25	put the cup into the cabinet and close the cabinet	put	cup	put	cabinet	False
FloorPlan25	turn left and take a step forward then turn right to face the counter	go	countertop	go	countertop	True
FloorPlan25	pick up the green cup off of the counter	pick	cup	pick	cup	True
FloorPlan25	turn right and take a step forward then turn left to face the microwave	go	microwave	go	countertop	False
FloorPlan25	open the microwave and put the green cup inside in between the apple and egg microwave the cup for a couple seconds then take the cup out of the microwave and close the microwave door	heat	cup	close	microwave	False
FloorPlan25	look up at the upper cabinets	go	cabinet	put	cabinet	False
FloorPlan25	open the cabinet above the microwave and put the heated green cup inside	put	cup	open	microwave	False
FloorPlan25	turn to the left head to the stove	go	countertop	go	stoveburner	False
FloorPlan25	pick up the yellow knife from the counter	pick	knife	pick	knife	True
FloorPlan25	turn to the right head to the sink	go	plate	go	sinkbasin	False
FloorPlan25	open the cabinet door under the sink	put	knife	open	cabinet	False
FloorPlan25	put knife in cabinet	pick	plate	put	cabinet	False
FloorPlan25	take plate and knife from the cabinet	go	sinkbasin	put	plate	False
FloorPlan25	put the plate and knife in the sink	put	plate	put	plate	True
FloorPlan25	move to stand at the counter directly to the right of the stove	go	countertop	put	countertop	False
FloorPlan25	pick up the knife from the counter	pick	knife	pick	knife	True
FloorPlan25	carry the knife to stand in front of the kitchen sink	go	plate	put	sinkbasin	False
FloorPlan25	open the cupboard on the left beneath the sink and place the knife on the pan inside	put	knife	open	drawer	False
FloorPlan25	pick up the pan with the knife on it from the cupboard	pick	plate	pick	pan	False
FloorPlan25	carry the pan and knife closer to the kitchen sink	go	sinkbasin	put	sinkbasin	False
FloorPlan25	place the pan and knife in the sink	put	plate	put	pan	False
FloorPlan25	walk forward then turn left head to the counter beside the stove	go	countertop	put	countertop	False
FloorPlan25	pick up the knife beside the the toaster on the counter	pick	knife	put	countertop	False
FloorPlan25	turn to your right move forward then turn to the sink on your left	go	plate	put	sinkbasin	False
FloorPlan25	open the drawer under the small sink and put the knife on the basin	put	knife	put	sinkbasin	False
FloorPlan25	pick up the plate with knife then close the drawer	pick	plate	close	drawer	False
FloorPlan25	turn around to your right then turn back to your left then go forward to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	place the plate with knife on the smaller sink	put	plate	put	plate	True
FloorPlan25	stand in front of the microwave	go	microwave	close	microwave	False
FloorPlan25	open the microwave and take the plastic container out	pick	bowl	open	microwave	False
FloorPlan25	close the microwave and walk to the refrigerator	go	fridge	close	microwave	False
FloorPlan25	open the refrigerator and put the plastic tub inside and close the refrigerator open the refrigerator again take out the plastic container and close the refrigerator again	cool	bowl	close	fridge	False
FloorPlan25	walk to the microwave and open it	go	microwave	open	microwave	False
FloorPlan25	put the plastic container inside the microwave	put	bowl	put	microwave	False
FloorPlan25	walk forward across the room and turn to face the microwave on the right	go	microwave	go	countertop	False
FloorPlan25	get the dish out of the microwave	pick	bowl	put	microwave	False
FloorPlan25	turn to the right and walk to the refrigerator	go	fridge	go	faucet	False
FloorPlan25	put the dish inside the refrigerator and close the door open the door and remove the dish	cool	bowl	put	countertop	False
FloorPlan25	turn to the left and walk to the microwave	go	microwave	go	microwave	True
FloorPlan25	put the dish inside the microwave	put	bowl	put	microwave	False
FloorPlan25	walk forward and turn right to face the microwave	go	microwave	go	countertop	False
FloorPlan25	take the bowl out of the microwave	pick	bowl	put	bowl	False
FloorPlan25	move to the right and go to the fridge	go	fridge	go	fridge	True
FloorPlan25	chill the bowl in the fridge	cool	bowl	break	bowl	False
FloorPlan25	return to the microwave on your left	go	microwave	go	microwave	True
FloorPlan25	put the bowl in the microwave	put	bowl	put	bowl	True
FloorPlan25	turn to the right and walk forward to face the microwave	go	microwave	go	countertop	False
FloorPlan25	take the bowl out of the microwave	pick	bowl	put	bowl	False
FloorPlan25	step to the right to face the fridge	go	fridge	go	countertop	False
FloorPlan25	cool the bowl in the fridge and then pick it back up	cool	bowl	put	fridge	False
FloorPlan25	take a step to the left to face the microwave	go	microwave	go	countertop	False
FloorPlan25	place the bowl in the microwave	put	bowl	put	bowl	True
FloorPlan25	walk to the microwave on the right	go	microwave	go	microwave	True
FloorPlan25	open the microwave and pick up the clear container	pick	bowl	open	microwave	False
FloorPlan25	turn right and walk to the fridge	go	fridge	go	fridge	True
FloorPlan25	place the container in the fridge wait a few seconds and take it back out	cool	bowl	put	fridge	False
FloorPlan25	turn left and walk back to the microwave	go	microwave	go	microwave	True
FloorPlan25	heat the container in the microwave	put	bowl	open	microwave	False
FloorPlan25	turn left and move to the sink	go	countertop	put	sinkbasin	False
FloorPlan25	pick up the butter knife from the counter to the left of the sink	pick	butterknife	pick	butterknife	True
FloorPlan25	take a step to the right to stand in front of the right sink	go	lettuce	put	sinkbasin	False
FloorPlan25	slice the lettuce in the right sink with the knife	slice	lettuce	slice	bread	False
FloorPlan25	take a step to the left to stand in front of the left sink and then turn right to face the dishwasher	go	cabinet	put	sinkbasin	False
FloorPlan25	open the cupboard to the right of the dishwasher and place the knife inside	put	butterknife	open	drawer	False
FloorPlan25	turn back around to face the sink	go	sinkbasin	put	sinkbasin	False
FloorPlan25	pick up a slice of lettuce from the sink	pick	lettuce	pick	bread	False
FloorPlan25	turn around and carry the lettuce to the fridge	go	fridge	put	fridge	False
FloorPlan25	place the lettuce on the plate in the fridge close the door then open the door and remove the lettuce after a couple seconds	cool	lettuce	close	fridge	False
FloorPlan25	turn around and move to the green trash bin in the corner across from the fridge	go	garbagecan	put	garbagecan	False
FloorPlan25	place the slice of lettuce in the green trash bin	put	lettuce	slice	lettuce	False
FloorPlan25	turn left and move to the sink in front of the window	go	countertop	break	window	False
FloorPlan25	pick up the knife between the loaf of bread and the sink from the counter	pick	butterknife	pick	bread	False
FloorPlan25	move to the right and face the sink	go	lettuce	put	sinkbasin	False
FloorPlan25	slice the head of lettuce in the sink using the knife	slice	lettuce	slice	potato	False
FloorPlan25	turn to the right and face the dishwasher underneath the microwave	go	cabinet	put	countertop	False
FloorPlan25	open the cabinet door to the right of the dishwasher place the knife on top of the ladle then close the cabinet door	put	butterknife	open	cabinet	False
FloorPlan25	turn to the left and face the sink	go	sinkbasin	put	sinkbasin	False
FloorPlan25	pick up a slice of lettuce from the sink	pick	lettuce	pick	bread	False
FloorPlan25	turn around and move to the silver refrigerator	go	fridge	go	faucet	False
FloorPlan25	open the refrigerator place the lettuce on the plate on the bottom shelf let the lettuce chill in the refrigerator then open the refrigerator pick up the slice of lettuce and then close the refrigerator door	cool	lettuce	open	fridge	False
FloorPlan25	turn around and move to the green rubbish bin to the left of the range	go	garbagecan	put	garbagecan	False
FloorPlan25	place the slice of lettuce in the rubbish bin to the left of the tomato	put	lettuce	go	potato	False
FloorPlan25	turn left and go to the sink	go	countertop	go	sinkbasin	False
FloorPlan25	pick up the knife that is to the right of the loaf of bread on the counter	pick	butterknife	pick	bread	False
FloorPlan25	turn right and then turn left and go to the larger of the two sinks	go	lettuce	go	sinkbasin	False
FloorPlan25	slice the head of lettuce in half that is in the larger sink	slice	lettuce	slice	potato	False
FloorPlan25	turn left then turn right to face the smaller sink then turn right	go	cabinet	put	sinkbasin	False
FloorPlan25	open the cupboard to the right of the dishwasher and put the knife inside	put	butterknife	put	countertop	False
FloorPlan25	turn left to face the two sinks	go	sinkbasin	put	sinkbasin	False
FloorPlan25	cut a slice of the lettuce that is in the larger sink and pick up the slice	pick	lettuce	slice	potato	False
FloorPlan25	turn around and go to the wall then turn left to face the fridge	go	fridge	go	window	False
FloorPlan25	put the slice of lettuce in the fridge to chill then take it back out	cool	lettuce	put	fridge	False
FloorPlan25	turn around and head to the green garbage bin that is between the stove and the wall	go	garbagecan	put	garbagecan	False
FloorPlan25	put the slice of lettuce in the green garbage bin	put	lettuce	put	garbagecan	False
FloorPlan25	move to the counter to the right of the sink	go	countertop	put	sinkbasin	False
FloorPlan25	pick up a knife from the counter	pick	butterknife	pick	knife	False
FloorPlan25	move to the sink to the left of you	go	sinkbasin	put	sinkbasin	False
FloorPlan25	clean the knife in the sink	clean	butterknife	put	sinkbasin	False
FloorPlan25	move to the right side of the sink	go	countertop	put	sinkbasin	False
FloorPlan25	put the knife on the counter in front of the sink	put	butterknife	put	sinkbasin	False
FloorPlan25	turn to the left and walk over to the kitchen sink	go	countertop	go	sinkbasin	False
FloorPlan25	pick up the butter knife that is sitting on the counter	pick	butterknife	pick	knife	False
FloorPlan25	move over to the leftmost sink basin	go	sinkbasin	put	sinkbasin	False
FloorPlan25	place the knife in the sink and wash it before picking it back up	clean	butterknife	put	sinkbasin	False
FloorPlan25	move over to the rightmost sink basin	go	countertop	put	sinkbasin	False
FloorPlan25	place the knife in the sink	put	butterknife	put	sinkbasin	False
FloorPlan25	go left and face the spoon on the counter to the right of the sink	go	countertop	put	sinkbasin	False
FloorPlan25	pick the knife up that is to the right of the spoon on the counter	pick	butterknife	pick	spoon	False
FloorPlan25	go left to face the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	put the knife in the sink and turn the water on and then off and pick the knife up from the sink	clean	butterknife	put	sinkbasin	False
FloorPlan25	move a bit to the right of the sink	go	countertop	put	sinkbasin	False
FloorPlan25	put the knife down on the thin piece of counter in front of the sink	put	butterknife	put	countertop	False
FloorPlan25	take a few steps to the left to find the knife on the counter	go	countertop	go	countertop	True
FloorPlan25	pick up the knife that is closest to the microwave	pick	butterknife	close	microwave	False
FloorPlan25	take the knife turn around and go right to find the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	place the knife in the left side of the sink and turn the water on in the right side of the sink turn the water off and pick up the knife	clean	butterknife	put	sinkbasin	False
FloorPlan25	take the knife and take a step to the right	go	countertop	go	knife	False
FloorPlan25	place the knife on the counter right in front of the sink	put	butterknife	put	sinkbasin	False
FloorPlan25	move to the left and face the counter to the left of the microwave	go	countertop	put	countertop	False
FloorPlan25	pick the knife up from the counter	pick	butterknife	pick	knife	False
FloorPlan25	turn to the left and face the sink	go	sinkbasin	put	sinkbasin	False
FloorPlan25	put the knife in the sink and turn the water on and then off and then pick the knife up out of the sink	clean	butterknife	put	sinkbasin	False
FloorPlan25	move slightly to the right of the sink	go	countertop	put	sinkbasin	False
FloorPlan25	set the knife down on the counter in front of the sink	put	butterknife	put	sinkbasin	False
FloorPlan25	stand in front of the microwave	go	countertop	close	microwave	False
FloorPlan25	pick up the knife from the counter	pick	butterknife	pick	knife	False
FloorPlan25	go to the sink on your left	go	sinkbasin	go	sinkbasin	True
FloorPlan25	wash the knife in the sink	clean	butterknife	put	sinkbasin	False
FloorPlan25	move to the right side of the sink	go	countertop	put	sinkbasin	False
FloorPlan25	put the knife on the counter in front of the sink	put	butterknife	put	sinkbasin	False
FloorPlan25	turn around go toward the stool turn right and go to the small sink	go	countertop	go	sinkbasin	False
FloorPlan25	take the butter knife from in front of the small sink	pick	butterknife	put	sinkbasin	False
FloorPlan25	turn around turn around and go to the small sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	put the knife in the small sink turn on the water turn off the water and take the knife from the sink	clean	butterknife	put	sinkbasin	False
FloorPlan25	turn right go to the large sink and turn left	go	countertop	go	sink	False
FloorPlan25	put the knife in the large sink	put	butterknife	put	sinkbasin	False
FloorPlan25	turn left and walk up to the kitchen sink	go	countertop	go	sinkbasin	False
FloorPlan25	pick up the butter knife from the sink	pick	butterknife	pick	knife	False
FloorPlan25	turn right and then face back toward the sink	go	sinkbasin	put	sinkbasin	False
FloorPlan25	wash the knife under water in the sink then remove it	clean	butterknife	put	sinkbasin	False
FloorPlan25	turn right then face back toward the sink	go	countertop	put	sinkbasin	False
FloorPlan25	put the knife down on the edge of the counter in front of the sink	put	butterknife	put	sinkbasin	False
FloorPlan25	go left and stand to face the sink	go	countertop	go	sinkbasin	False
FloorPlan25	pick the knife up out of the sink	pick	butterknife	pick	knife	False
FloorPlan25	move to the right a bit and face the sink again	go	sinkbasin	put	sinkbasin	False
FloorPlan25	put the knife in the sink and turn the water on and then off and pick the knife up again	clean	butterknife	put	sinkbasin	False
FloorPlan25	move to the right edge of the sink	go	countertop	put	sinkbasin	False
FloorPlan25	put the knife down in the sink	put	butterknife	put	sinkbasin	False
FloorPlan25	turn around and walk over to the kitchen counter on the right	go	countertop	go	countertop	True
FloorPlan25	grab the coffee mug out from underneath the coffee maker on the kitchen counter	pick	mug	put	coffeemachine	False
FloorPlan25	turn around and walk over to the fridge on the left corner of the room	go	fridge	break	window	False
FloorPlan25	place the mug inside the fridge let it cool then take it back out	cool	mug	put	fridge	False
FloorPlan25	turn left and walk back over to the coffee maker in the left corner of the room	go	coffeemachine	put	coffeemachine	False
FloorPlan25	place the mug back where it was underneath the coffee maker spout on the kitchen counter	put	mug	put	coffeemachine	False
FloorPlan25	turn around and walk towards counter	go	countertop	go	countertop	True
FloorPlan25	turn right pick up coffee mug on counter	pick	mug	pick	mug	True
FloorPlan25	turn around walk to wall turn left facing refrigerator	go	fridge	go	countertop	False
FloorPlan25	open refrigerator place coffee mug inside on top shelf close refrigerator open refrigerator pick up coffee mug close refrigerator	cool	mug	close	fridge	False
FloorPlan25	turn left walk towards counter turn left walk towards oven turn right walk toward counter with coffee maker	go	coffeemachine	go	countertop	False
FloorPlan25	place coffee mug on coffee maker	put	mug	put	coffeemachine	False
FloorPlan25	take a step right and walk ahead to the counter	go	countertop	go	countertop	True
FloorPlan25	pick up the mug on the counter	pick	mug	pick	mug	True
FloorPlan25	turn around and veer right to the fridge	go	fridge	close	fridge	False
FloorPlan25	place the mug in the fridge and close the door wait a moment then take the mug out	cool	mug	break	mug	False
FloorPlan25	turn around and veer right to the coffee maker in the corner near the sink	go	coffeemachine	put	coffeemachine	False
FloorPlan25	place the mug in the coffee maker	put	mug	put	coffeemachine	False
FloorPlan25	turn right and walk towards the sink then hang a left and walk up to the counter	go	countertop	go	sinkbasin	False
FloorPlan25	pick up the white mug off of the counter	pick	mug	pick	mug	True
FloorPlan25	walk to the fridge that is across the room behind you	go	fridge	close	fridge	False
FloorPlan25	put the mug in the fridge for a couple seconds and let it get cold then take it out and close the fridge	cool	mug	go	fridge	False
FloorPlan25	turn left and walk towards the sink then hang a left and walk up to the oven turn right and walk forward	go	coffeemachine	go	bowl	False
FloorPlan25	put the chilled mug into the coffee machine on the counter	put	mug	put	countertop	False
FloorPlan25	turn right and walk to the counter to the right of the stove that s on your left and stand facing it	go	countertop	put	countertop	False
FloorPlan25	pick up the mug that s on the right side of the stove	pick	mug	pick	mug	True
FloorPlan25	turn around and walk to the fridge that s on your right and stand facing it	go	fridge	go	countertop	False
FloorPlan25	chill the mug in the fridge then get it back out and close the door	cool	mug	close	fridge	False
FloorPlan25	turn left and walk to the counter then turn left and walk to that counter then turn right	go	coffeemachine	go	cabinet	False
FloorPlan25	put the mug in it s spot at the coffee maker	put	mug	go	cabinet	False
FloorPlan25	walk ahead and slightly right to the right side of the stove	go	countertop	go	window	False
FloorPlan25	pick up the coffee mug on the counter	pick	mug	put	coffeemachine	False
FloorPlan25	turn around and walk to the fridge	go	fridge	close	fridge	False
FloorPlan25	place the mug in the fridge in front of the red apple close the door wait a moment and take the mug out	cool	mug	break	mug	False
FloorPlan25	turn around and veer right to the coffee maker	go	coffeemachine	put	coffeemachine	False
FloorPlan25	place the coffee mug in the coffee maker	put	mug	put	coffeemachine	False
FloorPlan25	go to the forward and stand in front of the counter to the right of the stove	go	countertop	go	countertop	True
FloorPlan25	pick the mug up from the counter	pick	mug	pick	mug	True
FloorPlan25	turn around and stand in front of the fridge	go	fridge	close	fridge	False
FloorPlan25	put the mug in the fridge and shut the door and then open the door and take the mug out again	cool	mug	go	fridge	False
FloorPlan25	turn around and go to the right to face the coffee maker on the counter	go	coffeemachine	go	countertop	False
FloorPlan25	put the mug under the coffee maker on the counter	put	mug	put	countertop	False
FloorPlan25	move over to the counter that is in front and to the right of you	go	countertop	break	window	False
FloorPlan25	pick up the mug from the counter to the right of the oven	pick	mug	pick	mug	True
FloorPlan25	turn left walk to the wall then turn left and walk up to the fridge	go	fridge	go	window	False
FloorPlan25	chill the mug in the fridge before taking it out and closing the door	cool	mug	close	fridge	False
FloorPlan25	turn left walk a few steps turn left walk up to the oven then turn right to face the coffee maker	go	coffeemachine	go	countertop	False
FloorPlan25	place the mug on the coffee maker	put	mug	put	coffeemachine	False
FloorPlan25	look down at the sink	go	countertop	put	sinkbasin	False
FloorPlan25	pick up the knife on the ledge of the sink	pick	butterknife	pick	knife	False
FloorPlan25	turn left and walk to the counter to the right of the stove	go	cup	break	window	False
FloorPlan25	place the knife in the green cup on the counter	put	butterknife	put	cup	False
FloorPlan25	pick up the cup	pick	cup	pick	cup	True
FloorPlan25	turn right and walk back to the sink	go	sinkbasin	go	sink	False
FloorPlan25	place the cup in the left part of the sink	put	cup	put	cup	True
FloorPlan25	move a step to your right so you re directly in front of the rightmost sink	go	countertop	go	countertop	True
FloorPlan25	pick up the butter knife from the counter in front of the sink	pick	butterknife	pick	knife	False
FloorPlan25	turn left and carry the knife to stand in front of the counter space between the stove and toaster	go	cup	put	countertop	False
FloorPlan25	place the knife in the green cup on the counter	put	butterknife	put	cup	False
FloorPlan25	pick up the cup with the knife inside from the counter	pick	cup	pick	knife	False
FloorPlan25	turn and carry the cup and knife to stand in front of the two sinks	go	sinkbasin	put	sinkbasin	False
FloorPlan25	place the cup and knife in the leftmost sink	put	cup	break	cup	False
FloorPlan25	turn to the sink on your left	go	countertop	put	sinkbasin	False
FloorPlan25	pick up the knife in front of the sink	pick	butterknife	pick	knife	False
FloorPlan25	turn around and walk to the counter on the left with a green cup on it	go	cup	put	countertop	False
FloorPlan25	put the knife in the green cup	put	butterknife	put	cup	False
FloorPlan25	pick up the cup with the knife in it	pick	cup	pick	cup	True
FloorPlan25	turn right and walk to the sink on your left	go	sinkbasin	go	sink	False
FloorPlan25	place the cup with the knife in the sink	put	cup	break	cup	False
FloorPlan25	turn to the left to face the sink on the right	go	sinkbasin	put	sinkbasin	False
FloorPlan25	pick up the knife from inside the sink to the right	pick	butterknife	pick	knife	False
