scene 	 instruction 	 expected_object 	 expected_affordance 	 actual_object 	 actual_affordance 	 success
FloorPlan10	take a piece of apple from the counter	pick	apple	put	countertop	False
FloorPlan10	turn right go forward turn left at the oven	go	microwave	go	faucet	False
FloorPlan10	cook the apple in the microwave take the apple from the microwave	heat	apple	go	apple	False
FloorPlan10	turn left go forward turn left at the fridge go forward turn left at the black bin	go	garbagecan	go	window	False
FloorPlan10	put the apple in the bin	put	apple	go	apple	False
FloorPlan10	turn left move to the counter right of the refrigerator	go	countertop	put	countertop	False
FloorPlan10	pick up the knife from the counter	pick	butterknife	pick	knife	False
FloorPlan10	turn left move to the bin at the end of the island	go	apple	break	window	False
FloorPlan10	cut the apple in the bin in to section	slice	apple	go	apple	False
FloorPlan10	put the knife in the bin	put	butterknife	go	knife	False
FloorPlan10	pick up a section of apple	pick	apple	pick	apple	True
FloorPlan10	turn left move to in front of the microwave	go	microwave	put	countertop	False
FloorPlan10	put the apple section in the microwave cook it pick it back up	heat	apple	put	toaster	False
FloorPlan10	turn left move to the bin at the end of the island	go	garbagecan	break	window	False
FloorPlan10	put the cooked apple section in the bin	put	apple	put	coffeemachine	False
FloorPlan10	turn go across the room to the fridge take a right and go to the counter to the right of the fridge	go	countertop	go	countertop	True
FloorPlan10	pick up the butter knife on the counter	pick	butterknife	pick	butterknife	True
FloorPlan10	go to the trash can at the end of the counter	go	apple	go	countertop	False
FloorPlan10	slice the apple in the trash can	slice	apple	slice	apple	True
FloorPlan10	put the butter knife in the trash can	put	butterknife	put	garbagecan	False
FloorPlan10	pick up an apple slice out of the trash can	pick	apple	pick	apple	True
FloorPlan10	turn around and go to the microwave	go	microwave	go	countertop	False
FloorPlan10	cook the apple slice in the microwave	heat	apple	slice	apple	False
FloorPlan10	turn and go back to the trash can	go	garbagecan	go	garbagecan	True
FloorPlan10	put the warm apple slice in the trash	put	apple	slice	apple	False
FloorPlan10	walk towards the counter next to the fridge	go	countertop	close	fridge	False
FloorPlan10	grab a knife from the counter	pick	butterknife	go	knife	False
FloorPlan10	walk with the knife towards the trash can	go	apple	go	knife	False
FloorPlan10	slice apple in the trash can	slice	apple	slice	apple	True
FloorPlan10	put knife in the trash can	put	butterknife	put	garbagecan	False
FloorPlan10	pick up an apple piece from the trash can	pick	apple	pick	apple	True
FloorPlan10	walk with the apple piece towards the microwave	go	microwave	slice	apple	False
FloorPlan10	put the apple piece inside the microwave cook it and take it out	heat	apple	put	countertop	False
FloorPlan10	walk with the apple piece towards the trash can	go	garbagecan	put	garbagecan	False
FloorPlan10	put the apple piece inside the trash can	put	apple	put	garbagecan	False
FloorPlan219	move to the dresser behind you	go	dresser	go	dresser	True
FloorPlan219	pick up a statue from the dresser	pick	statue	pick	statue	True
FloorPlan219	move to the lamp to the left	go	floorlamp	go	lamp	False
FloorPlan219	turn on the lamp	toggle	floorlamp	go	lamp	False
FloorPlan219	turn around and walk to the dresser	go	dresser	go	dresser	True
FloorPlan219	pick up the black statue that is sitting on the dresser to the left of the open box	pick	statue	close	box	False
FloorPlan219	turn left and walk to the trash can then turn right and step to the tall floor lamp	go	floorlamp	go	sidetable	False
FloorPlan219	turn on the lamp	toggle	floorlamp	go	lamp	False
FloorPlan219	turn around walk to face bureau drawer with statue and box on top	go	dresser	break	statue	False
FloorPlan219	pick up human figure statue from top of bureau	pick	statue	pick	statue	True
FloorPlan219	walk left to face left edge of bureau drawer and floor lamp	go	floorlamp	close	drawer	False
FloorPlan219	turn on the floor lamp	toggle	floorlamp	go	lamp	False
FloorPlan219	turn around and walk towards the white shelf	go	shelf	go	shelf	True
FloorPlan219	pick up the statue trophy on the top shelf	pick	statue	pick	statue	True
FloorPlan219	turn left and walk towards the tall lamp	go	floorlamp	go	floorlamp	True
FloorPlan219	turn on the lamp	toggle	floorlamp	go	floorlamp	False
FloorPlan219	turn around and face the shelf behind you	go	shelf	put	shelf	False
FloorPlan219	pick up the statue from the top shelf	pick	statue	pick	statue	True
FloorPlan219	turn around and walk in front of the couch to the lamp	go	floorlamp	go	floorlamp	True
FloorPlan219	turn on the lamp	toggle	floorlamp	go	floorlamp	False
FloorPlan219	turn around and go forward to the shelf	go	shelf	go	shelf	True
FloorPlan219	pick up the statue on the top shelf	pick	statue	pick	statue	True
FloorPlan219	turn around go straight turn right go straight then turn right to face the lamp	go	floorlamp	go	sidetable	False
FloorPlan219	turn on the lamp	toggle	floorlamp	go	floorlamp	False
FloorPlan219	turn right and walk towards the door then hang a right and walk up to the wooden dresser	go	dresser	go	dresser	True
FloorPlan219	pick up the leftmost black statue off of the wooden dresser	pick	statue	pick	statue	True
FloorPlan219	turn left and walk over to the lamp that is to the left of the wooden dresser	go	floorlamp	break	statue	False
FloorPlan219	turn on the light of the lamp	toggle	floorlamp	go	lamp	False
FloorPlan219	walk over to the front of the dresser where the statue are	go	dresser	break	statue	False
FloorPlan219	pick up the statue from the dresser	pick	statue	pick	statue	True
FloorPlan219	walk the statue over to the lamp on the stand and raise the statue	go	floorlamp	break	statue	False
FloorPlan219	turn the lamp on to look at the statue	toggle	floorlamp	go	lamp	False
FloorPlan219	move right then right again and go straight to the wood end table	go	dresser	go	sidetable	False
FloorPlan219	pick up the statue on top of the end table	pick	statue	pick	statue	True
FloorPlan219	move slightly left to face the floor lamp to the left of the end table	go	floorlamp	put	sidetable	False
FloorPlan219	turn on the lamp	toggle	floorlamp	go	lamp	False
FloorPlan10	turn right walk through kitchen to coffee maker turn to face coffee maker	go	coffeemachine	go	coffeemachine	True
FloorPlan10	pick up white mug in coffee maker	pick	mug	pick	mug	True
FloorPlan10	turn left walk to fridge turn to face fridge	go	fridge	go	fridge	True
FloorPlan10	open fridge door place mug inside fridge close door chill mug and wait open fridge door pick up mug close door	cool	mug	open	fridge	False
FloorPlan10	turn right walk to coffee maker turn to face coffee maker	go	coffeemachine	go	coffeemachine	True
FloorPlan10	put mug inside coffee maker on counter	put	mug	put	coffeemachine	False
FloorPlan10	go right and then turn left to face the coffee maker on the counter	go	coffeemachine	go	countertop	False
FloorPlan10	pick the white mug up from under the coffee maker	pick	mug	pick	mug	True
FloorPlan10	go left and then turn toward the right to face the fridge	go	fridge	go	countertop	False
FloorPlan10	put the mug in the fridge and shut the door and then take the cup out again and shut the door	cool	mug	put	fridge	False
FloorPlan10	go right and cross to the other side of the room and turn right towards the coffee maker	go	coffeemachine	go	window	False
FloorPlan10	put the mug under the coffee maker on the counter	put	mug	put	coffeemachine	False
FloorPlan10	begin walking across the room then hang a right and walk over to the coffee machine on the counter	go	coffeemachine	go	countertop	False
FloorPlan10	pick up the white mug that is in the coffee machine on the counter	pick	mug	put	coffeemachine	False
FloorPlan10	turn around and walk towards the wall then hang a right and walk over to the fridge	go	fridge	go	window	False
FloorPlan10	open the fridge door and put the mug inside on the bottom shelf then close the door after a couple second open the fridge and remove the mug then close the fridge door	cool	mug	close	fridge	False
FloorPlan10	turn right and walk across the room then turn left and walk up to the coffee machine	go	coffeemachine	go	window	False
FloorPlan10	put the chilled mug in the coffee machine on the counter	put	mug	put	coffeemachine	False
FloorPlan10	go forward a bit turn left go to the fridge turn right go to the end of the counter turn left	go	countertop	go	window	False
FloorPlan10	pick up the mug in the coffee maker	pick	mug	pick	mug	True
FloorPlan10	turn left go to the fridge turn right	go	fridge	go	fridge	True
FloorPlan10	open the fridge put the cup in the fridge close the fridge wait open the fridge pick the cup close the fridge	cool	mug	close	fridge	False
FloorPlan10	turn right go to the coffee maker turn left	go	coffeemachine	go	faucet	False
FloorPlan10	put the cup into the coffee maker	put	mug	put	coffeemachine	False
FloorPlan10	turn left hang a right at the fridge and head towards the coffee maker sitting on the counter to your left	go	countertop	put	countertop	False
FloorPlan10	pick up the white mug on the coffee maker	pick	mug	pick	mug	True
FloorPlan10	turn to your left and head to the fridge that will be on your right	go	fridge	go	countertop	False
FloorPlan10	place the coffee mug in the fridge to chill before taking it back out	cool	mug	put	coffeemachine	False
FloorPlan10	turn to your right and head back to the coffee maker	go	coffeemachine	go	faucet	False
FloorPlan10	place the mug to where it is located under the coffee maker s spout	put	mug	put	coffeemachine	False
FloorPlan10	turn left and go to the fridge then turn right and go to the coffee machine	go	countertop	go	faucet	False
FloorPlan10	pick up the mug from the coffee machine	pick	mug	pick	mug	True
FloorPlan10	turn left and go to the fridge	go	fridge	go	fridge	True
FloorPlan10	open the fridge put the cup on the shelf for a little bit and take it out	cool	mug	put	shelf	False
FloorPlan10	turn right and go back to the coffee machine	go	coffeemachine	go	coffeemachine	True
FloorPlan10	set the mug in the coffee machine	put	mug	put	coffeemachine	False
FloorPlan10	cross the kitchen to stand in front of the counter to the right of the stove	go	countertop	put	countertop	False
FloorPlan10	pick up the white coffee mug from the counter	pick	mug	put	coffeemachine	False
FloorPlan10	carry the mug to the refrigerator	go	fridge	break	mug	False
FloorPlan10	open the fridge place the mug on the top shelf close the fridge and then remove the mug once chilled	cool	mug	close	fridge	False
FloorPlan10	carry the mug back to the counter to the right of the stove	go	coffeemachine	put	countertop	False
FloorPlan10	place the mug on the base of the coffee maker	put	mug	put	coffeemachine	False
FloorPlan10	turn left walk to stove in kitchen stop in front of stove	go	countertop	go	stoveknob	False
FloorPlan10	pick up white mug from counter top between stove and coffee maker	pick	mug	put	coffeemachine	False
FloorPlan10	turn left walk straight to fridge turn right and face fridge	go	fridge	go	fridge	True
FloorPlan10	open fridge door place mug on shelf near green fruit close door chill mug open door pick up mug close fridge door	cool	mug	open	fridge	False
FloorPlan10	turn right walk through kitchen to coffee maker turn left stop and face coffee maker	go	coffeemachine	go	coffeemachine	True
FloorPlan10	place mug in coffee maker on top of counter	put	mug	put	coffeemachine	False
FloorPlan10	turn to your left then head towards the counter beside the coffee maker	go	countertop	put	countertop	False
FloorPlan10	pick up the mug beside the coffee maker on the counter	pick	mug	put	coffeemachine	False
FloorPlan10	turn to your left then head to the fridge	go	fridge	put	fridge	False
FloorPlan10	open the fridge put in and out the mug then close the fridge	cool	mug	close	fridge	False
FloorPlan10	turn to your right walk straight then face to the microwave on your left	go	coffeemachine	go	countertop	False
FloorPlan10	put the mug on the coffee maker	put	mug	put	coffeemachine	False
FloorPlan10	turn left then go clockwise to face the opposite end of the kitchen island	go	countertop	go	window	False
FloorPlan10	pick up the bowl that is near the potted plant in the corner of the island	pick	bowl	pick	glassbottle	False
FloorPlan10	turn right and go counterclockwise around the island to the sink	go	sinkbasin	go	sink	False
FloorPlan10	wash the bowl in the sink	clean	bowl	clean	bowl	True
FloorPlan10	face the opposite direction and look up at the cabinet above the counter to the left of the stove	go	cabinet	put	countertop	False
FloorPlan10	put the bowl on the bottom shelf of the cabinet on the right	put	bowl	put	shelf	False
FloorPlan10	turn around move around the island to the left then head to the other side of the island turn around to face the bowl on the side of the island	go	countertop	break	statue	False
FloorPlan10	pick up the dirty bowl on the island	pick	bowl	dirty	bowl	False
FloorPlan10	bring the bowl around the island to the right then face the sink on the left	go	sinkbasin	put	sinkbasin	False
FloorPlan10	wash the bowl in the sink with water fill the bowl with water	clean	bowl	clean	bowl	True
FloorPlan10	turn around bring the filled bowl to the cabinet left of the microwave	go	cabinet	put	bowl	False
FloorPlan10	put the filled bowl in the cabinet left of the microwave	put	bowl	put	cabinet	False
FloorPlan10	turn left and walk up to the kitchen island then turn left and walk over to the fridge turn right and walk around to the end of the kitchen island	go	countertop	break	window	False
FloorPlan10	pick up the wooden bowl off of the kitchen island	pick	bowl	pick	glassbottle	False
FloorPlan10	turn right and walk over to the counter then turn left and walk over to the sink	go	sinkbasin	go	sink	False
FloorPlan10	put the wooden bowl in the sink and turn on the water after a couple second turn the water off and pick up the now clean wooden bowl that is full of water	clean	bowl	put	sinkbasin	False
FloorPlan10	walk over to the counter behind you and look up at the upper cabinet	go	cabinet	go	countertop	False
FloorPlan10	open the cabinet door to the left of the microwave and put the clean wooden bowl of water inside then close the cabinet	put	bowl	put	cabinet	False
FloorPlan10	turn around and move left to the toaster	go	cabinet	put	toaster	False
FloorPlan10	take the bowl out of the cabinet on the top left	pick	bowl	put	bowl	False
FloorPlan10	turn around and walk to the sink	go	sinkbasin	go	sink	False
FloorPlan10	wash the bowl in the sink	clean	bowl	clean	bowl	True
FloorPlan10	turn around and look up	go	cabinet	put	garbagecan	False
FloorPlan10	open the counter on the top left and place the bowl inside of it to the right of the red container	put	bowl	put	bowl	True
FloorPlan10	step back from the sink turn right and walk across the kitchen turn right and face the counter	go	cabinet	go	countertop	False
FloorPlan10	open the cupboard above your head and get the bowl	pick	bowl	open	fridge	False
FloorPlan10	turn around to the right and carry the bowl to the sink	go	sinkbasin	put	sinkbasin	False
FloorPlan10	turn the sink on and fill the bowl with water	clean	bowl	put	sinkbasin	False
FloorPlan10	turn around to the left carry the bowl back to the counter and raise it up to the cupboard	go	cabinet	put	countertop	False
FloorPlan10	put the bowl in the cupboard	put	bowl	put	bowl	True
FloorPlan10	turn right walk the toaster on the counter to your right and look up to the cabinet	go	cabinet	go	countertop	False
FloorPlan10	grab the bowl inside the cabinet	pick	bowl	put	bowl	False
FloorPlan10	turn right and walk to the sink to your right	go	sinkbasin	go	sink	False
FloorPlan10	fill the bowl up with water and grab the bowl	clean	bowl	clean	bowl	True
FloorPlan10	turn left a quick left again and look up to the cabinet	go	cabinet	put	cabinet	False
FloorPlan10	place the bowl filled with water next to the red vase in the cabinet	put	bowl	break	vase	False
FloorPlan10	turn right head to the fridge across the room turn right move to the stove on the left side face the microwave over the stove	go	cabinet	put	stoveburner	False
FloorPlan10	take the bowl out of the cabinet above the microwave	pick	bowl	put	cabinet	False
FloorPlan10	turn around bring the bowl to the sink	go	sinkbasin	put	sinkbasin	False
FloorPlan10	fill the bowl with water from the sink	clean	bowl	put	sinkbasin	False
FloorPlan10	turn around bring the filled bowl to the cabinet left of the microwave	go	cabinet	put	cabinet	False
FloorPlan10	put the filled bowl of water in the cabinet left of the microwave	put	bowl	put	cabinet	False
FloorPlan10	turn right and walk to the wall then turn right and walk to the left side of the stove then turn left to face it	go	cabinet	go	window	False
FloorPlan10	look up and open the cupboard over the left side of the microwave and grab the bowl that s up there before closing the cupboard door	pick	bowl	break	window	False
FloorPlan10	turn around and walk to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan10	fill the bowl with water in the sink then shut off the water	clean	bowl	put	sinkbasin	False
FloorPlan10	turn back around	go	cabinet	go	faucet	False
FloorPlan10	open the cupboard to the left of the microwave and put the bowl of water in there then close the door	put	bowl	close	fridge	False
FloorPlan10	turn around and cross the room and turn to the right and then the left to face the cabinet above the microwave	go	cabinet	break	window	False
FloorPlan10	open the cabinet on the left above the microwave and take the bowl out	pick	bowl	open	cabinet	False
FloorPlan10	turn around and face the sink	go	sinkbasin	put	sinkbasin	False
FloorPlan10	put the bowl in the sink and turn the water on and then off and pick the bowl up again	clean	bowl	put	sinkbasin	False
FloorPlan10	turn around and face the cabinet to the left of the microwave	go	cabinet	close	cabinet	False
FloorPlan10	put the bowl in the cabinet to the left of the microwave and shut the door	put	bowl	put	cabinet	False
FloorPlan10	turn around go to your left to the counter that is to the right of the white fridge	go	countertop	go	countertop	True
FloorPlan10	pick up the loaf of bread that is on the very rear of the counter	pick	bread	pick	bread	True
FloorPlan10	place it to the front of the counter	go	countertop	break	statue	False
FloorPlan10	pick up the knife with the yellow handle	put	bread	pick	knife	False
FloorPlan10	cut the bread into several slice	pick	knife	slice	bread	False
FloorPlan10	continue cutting the bread	slice	bread	go	bread	False
FloorPlan10	place the knife back on the counter next to the lettuce	put	knife	go	knife	False
FloorPlan10	pick up a slice of the bread that you cut	pick	bread	pick	bread	True
FloorPlan10	take the bread to the stove top that is to the right of the counter	go	microwave	put	countertop	False
FloorPlan10	place the bread in the microwave cook it and remove the bread	heat	bread	go	bread	False
FloorPlan10	take the bread to the counter top to the right of the stove	go	countertop	put	countertop	False
FloorPlan10	place the bread on the counter top next to the green pepper	put	bread	put	coffeemachine	False
FloorPlan10	turn around and go to the counter to the right of the fridge	go	countertop	go	countertop	True
FloorPlan10	grab the loaf of bread off of the counter	pick	bread	go	bread	False
FloorPlan10	look down at the counter	go	countertop	put	countertop	False
FloorPlan10	put the bread down on the counter	put	bread	put	countertop	False
FloorPlan10	grab the knife off of the counter	pick	knife	go	knife	False
FloorPlan10	cut the bread on the counter into slice	slice	bread	slice	bread	True
FloorPlan10	put the knife on the counter	put	knife	put	countertop	False
FloorPlan10	grab a slice of bread	pick	bread	slice	bread	False
FloorPlan10	turn right and stop at the microwave	go	microwave	go	faucet	False
FloorPlan10	heat the bread in the microwave and then take it out	heat	bread	go	bread	False
FloorPlan10	turn right and stop at the counter	go	countertop	break	window	False
FloorPlan10	place the bread on the counter	put	bread	go	bread	False
FloorPlan10	turn to your left and go to the refrigerator then make a right and turn to the counter on your left above the dishwasher	go	countertop	go	countertop	True
FloorPlan10	pick up the loaf of bread on the counter behind the knife	pick	bread	pick	bread	True
FloorPlan10	take a few step back away from the counter	go	countertop	go	countertop	True
FloorPlan10	place the loaf of bread back on the counter but near the edge closest to you	put	bread	go	bread	False
FloorPlan10	pick up the knife on the counter behind the bread	pick	knife	pick	bread	False
FloorPlan10	cut the bread on the counter into slice	slice	bread	slice	bread	True
FloorPlan10	put the knife back on the counter to the right of the loaf of bread	put	knife	go	bread	False
FloorPlan10	pick up the end bread slice from the counter	pick	bread	pick	bread	True
FloorPlan10	turn to your right and go to the microwave above the stove on your left	go	microwave	go	countertop	False
FloorPlan10	place the slice of bread in the microwave warm it up then remove it from the microwave	heat	bread	put	countertop	False
FloorPlan10	step back from the microwave then turn to your right and go to the counter with the coffee maker on it to your left	go	countertop	go	countertop	True
FloorPlan10	place the slice of bread on the counter to the right of the apple	put	bread	go	bread	False
FloorPlan10	turn around and walk to the counter top above the dishwasher just past the refrigerator	go	countertop	go	countertop	True
FloorPlan10	pick up the loaf of bread to the right of the toaster	pick	bread	pick	bread	True
FloorPlan10	move over to your right so that you are directly in front of the knife s on the counter	go	countertop	put	countertop	False
FloorPlan10	place the bread on the counter to the left of the knife s	put	bread	put	coffeemachine	False
FloorPlan10	pick up the knife closest to the fork on the right located on the counter	pick	knife	pick	fork	False
FloorPlan10	cut the loaf of bread on the counter into slice	slice	bread	slice	bread	True
FloorPlan10	place the knife back on the counter between the butter knife and the fork	put	knife	go	knife	False
FloorPlan10	pick up the end slice of bread on the counter	pick	bread	pick	bread	True
FloorPlan10	turn to your right and go to the microwave above the stove on your left	go	microwave	go	countertop	False
FloorPlan10	place the slice of bread in the microwave warm it and remove it from the microwave	heat	bread	put	countertop	False
FloorPlan10	move over to your right so that you are in front of the counter with the coffee maker on it	go	countertop	put	coffeemachine	False
FloorPlan10	place the slice of bread on the counter between the salt and the credit card	put	bread	go	bread	False
FloorPlan10	look around and face the counter at the left	go	countertop	put	countertop	False
FloorPlan10	pick up the bread at the counter beside the toaster	pick	bread	pick	bread	True
FloorPlan10	look around and face to the counter	go	countertop	put	countertop	False
FloorPlan10	put the bread at the counter	put	bread	put	countertop	False
FloorPlan10	pick up the knife at the counter	pick	knife	pick	knife	True
FloorPlan10	slice the bread at the counter	slice	bread	slice	bread	True
FloorPlan10	put back the knife at the counter	put	knife	put	countertop	False
FloorPlan10	pick up one slice of the bread	pick	bread	pick	bread	True
FloorPlan10	walk to the left and face the stove	go	microwave	go	stoveknob	False
FloorPlan10	open the microwave and put the bread inside heat it for few second and get it out	heat	bread	put	fridge	False
FloorPlan10	turn right and face the counter at the left	go	countertop	put	countertop	False
FloorPlan10	put the bread at the counter beside the coffee maker	put	bread	put	coffeemachine	False
FloorPlan10	turn around and walk halfway across the room and then turn left to face the bread on the counter	go	countertop	break	window	False
FloorPlan10	pick up the bread on the counter	pick	bread	pick	bread	True
FloorPlan10	step to the right and face the counter	go	countertop	put	countertop	False
FloorPlan10	place the bread back into it s original spot on the counter	put	bread	put	coffeemachine	False
FloorPlan10	pick up the knife on the counter	pick	knife	pick	knife	True
FloorPlan10	cut the bread on the counter into slice	slice	bread	slice	bread	True
FloorPlan10	place the knife back into it s spot on the counter	put	knife	go	knife	False
FloorPlan10	pick up a slice of bread on the counter	pick	bread	pick	bread	True
FloorPlan10	take a step to the right and face the microwave above the stove	go	microwave	put	countertop	False
FloorPlan10	head the slice of bread in the microwave and then remove it	heat	bread	put	countertop	False
FloorPlan10	take a step to the right and face the counter to the right of the stove	go	countertop	put	countertop	False
FloorPlan10	place the slice of bread on the counter to the right of the stove	put	bread	go	bread	False
FloorPlan10	proceed ahead to sink	go	countertop	go	sink	False
FloorPlan10	turn to sink pick up knife between sink and bread	pick	knife	put	sinkbasin	False
FloorPlan10	turn right proceed to end of counter turn left turn to face counter	go	bread	go	countertop	False
FloorPlan10	slice bread on counter with knife	slice	bread	slice	bread	True
FloorPlan10	go around counter proceed to left to wall turn left to face counter with tomato on it	go	countertop	go	countertop	True
FloorPlan10	place knife on counter behind tomato and in front of coffee maker	put	knife	put	coffeemachine	False
FloorPlan10	turn left proceed to end of counter on left turn left to face garbage can	go	countertop	put	garbagecan	False
FloorPlan10	turn left to face garbage can pick up left end of sliced bread	pick	bread	pick	bread	True
FloorPlan10	proceed around counter turn left at stove turn left to face stove	go	microwave	go	stoveknob	False
FloorPlan10	open microwave place bread in microwave in front of egg close microwave wait five second remove bread from microwave	heat	bread	close	fridge	False
FloorPlan10	turn right proceed to counter turn left to face counter	go	countertop	go	countertop	True
FloorPlan10	place bread on counter in front of knife and to the left of tomato	put	bread	put	coffeemachine	False
FloorPlan10	walk forward and to the left of center table and turn right to face the sink	go	countertop	put	sinkbasin	False
FloorPlan10	pick up the knife on the table	pick	knife	pick	knife	True
FloorPlan10	turn right and step forward then turn around and face the bread on the center table	go	bread	put	countertop	False
FloorPlan10	cut the bread on the center table into slice	slice	bread	slice	bread	True
FloorPlan10	walk to the end of the counter on the left and turn left to face the end of the counter	go	countertop	break	window	False
FloorPlan10	place the knife on the counter by the coffee maker	put	knife	put	coffeemachine	False
FloorPlan10	turn left and walk across the room then turn left and take a step forward and turn to the left to face the bread on the center table	go	countertop	break	window	False
FloorPlan10	pick up a slice of bread on the table	pick	bread	pick	bread	True
FloorPlan10	follow the counter on the left to the stove and then turn left and face the microwave above the stove	go	microwave	put	countertop	False
FloorPlan10	head the slice of bread in the microwave and then remove it	heat	bread	put	countertop	False
FloorPlan10	take a step to the right and face the end of the counter	go	countertop	break	window	False
FloorPlan10	place the bread slice on the counter to the left of the tomato	put	bread	slice	bread	False
FloorPlan10	move forward to the table	go	countertop	break	window	False
FloorPlan10	pick up the knife	pick	knife	pick	knife	True
FloorPlan10	move right to the table	go	bread	break	window	False
FloorPlan10	slice the bread on the table	slice	bread	slice	bread	True
FloorPlan10	move left to the coffee maker	go	countertop	put	coffeemachine	False
FloorPlan10	drop the knife on the table	put	knife	go	knife	False
FloorPlan10	move right towards the coffee maker	go	countertop	put	coffeemachine	False
FloorPlan10	pick up the bread slice	pick	bread	pick	bread	True
FloorPlan10	turn around and head for the oven	go	microwave	put	stoveburner	False
FloorPlan10	place the bread to cook in the oven	heat	bread	cook	potato	False
FloorPlan10	turn around and head for the coffee maker	go	countertop	put	coffeemachine	False
FloorPlan10	drop the bread slice by the coffee maker	put	bread	slice	bread	False
FloorPlan424	move to the counter in between the two sink	go	countertop	put	sinkbasin	False
FloorPlan424	put the bar of soap down on the counter in between the sink	pick	soapbar	put	sinkbasin	False
FloorPlan424	walk to the gold bin in the corner of the room	go	garbagecan	close	toilet	False
FloorPlan424	put the bar of soap down in the bin	put	soapbar	put	toiletpaperhanger	False
FloorPlan424	walk back over to the sink	go	countertop	go	sinkbasin	False
FloorPlan424	pick up the bar of soap to the left of the spray bottle	pick	soapbar	pick	spraybottle	False
FloorPlan424	turn and walk back to the gold bin	go	garbagecan	go	toiletpaperhanger	False
FloorPlan424	put the bar of soap in the gold bin to the left of the first bar of soap	put	soapbar	put	toiletpaperhanger	False
FloorPlan424	turn around and walk towards the wall then hang a right and walk up to the counter	go	countertop	go	toiletpaperhanger	False
FloorPlan424	pick up the closest bar of soap off of the counter	pick	soapbar	pick	candle	False
FloorPlan424	turn around and walk to the door then turn right and walk over to the golden can on the ground in the corner of the room	go	garbagecan	break	mirror	False
FloorPlan424	put the bar of soap into the golden can	put	soapbar	put	toiletpaperhanger	False
FloorPlan424	turn around and take two step then turn left and walk up to the counter	go	countertop	break	mirror	False
FloorPlan424	pick up the bar of soap that is closest to the mirror on the counter	pick	soapbar	break	mirror	False
FloorPlan424	turn around and walk over to the door then turn right and walk up to the golden can	go	garbagecan	go	toiletpaperhanger	False
FloorPlan424	put the bar of soap into the small golden can	put	soapbar	put	toiletpaperhanger	False
FloorPlan424	turn left go to counter between two sink	go	countertop	go	sinkbasin	False
FloorPlan424	pick up front soap directly in front of candle	pick	soapbar	pick	candle	False
FloorPlan424	turn around go to door turn right go to garbage can	go	garbagecan	go	garbagecan	True
FloorPlan424	place soap in garbage can	put	soapbar	put	garbagecan	False
FloorPlan424	turn right go to counter between two sink	go	countertop	go	sinkbasin	False
FloorPlan424	pick up soap from back of counter directly left of spray bottle	pick	soapbar	pick	spraybottle	False
FloorPlan424	turn around go to door turn right go to garbage can	go	garbagecan	go	garbagecan	True
FloorPlan424	place soap in garbage can right of other soap	put	soapbar	put	garbagecan	False
FloorPlan424	move forward and then turn left and then move forward to the sink	go	toilet	put	sinkbasin	False
FloorPlan424	pick up the soap off of the toilet	pick	soapbar	pick	soapbottle	False
FloorPlan424	turn around and move forward to the wall and then turn right and move forward towards the trash	go	garbagecan	put	garbagecan	False
FloorPlan424	throw the soap in to the trash can	put	soapbar	put	garbagecan	False
FloorPlan424	turn around and move forward and then then turn left and move forward to the toilet again	go	toilet	go	plunger	False
FloorPlan424	pick up the soap on the toilet	pick	soapbar	pick	soapbottle	False
FloorPlan424	turn around and move forward and then turn right and move forward to the trash can	go	garbagecan	put	garbagecan	False
FloorPlan424	throw the soap into the trash	put	soapbar	put	garbagecan	False
FloorPlan424	go to the toilet	go	toilet	go	toilet	True
FloorPlan424	grab a bar of soap that s on the toilet	pick	soapbar	put	toilet	False
FloorPlan424	turn around and go to the trash can	go	garbagecan	go	garbagecan	True
FloorPlan424	put the soap in the trash can	put	soapbar	put	garbagecan	False
FloorPlan424	turn around and go to the toilet	go	toilet	go	toilet	True
FloorPlan424	grab a bar of soap off of the toilet	pick	soapbar	put	toilet	False
FloorPlan424	turn around and go to the trash can	go	garbagecan	go	garbagecan	True
FloorPlan424	put the soap in the trash can	put	soapbar	put	garbagecan	False
FloorPlan424	turn left and face the back of the sink	go	toilet	put	sinkbasin	False
FloorPlan424	pick up the bar of soap on the back of the toilet	pick	soapbar	put	toilet	False
FloorPlan424	turn around and cross the room to face the trash can in the corner of the room	go	garbagecan	close	toilet	False
FloorPlan424	place the soap in the trash can	put	soapbar	go	soapbottle	False
FloorPlan424	turn around and cross the room to face the back of the toilet	go	toilet	close	toilet	False
FloorPlan424	pick up the bar of soap on the back of the toilet	pick	soapbar	put	toilet	False
FloorPlan424	turn around and cross the room to face the trash can in the corner of the room	go	garbagecan	close	toilet	False
FloorPlan424	place the soap in the trash can	put	soapbar	go	soapbottle	False
FloorPlan424	turn around to stand centered with the counter between the two sink	go	countertop	break	mirror	False
FloorPlan424	pick up the bar of soap closest to the back of the vanity	pick	soapbar	close	toilet	False
FloorPlan424	turn around and move to the door then turn right to face the trash bin in the corner	go	garbagecan	go	faucet	False
FloorPlan424	place the soap in the trash bin	put	soapbar	go	soapbottle	False
FloorPlan424	turn around and move back to stand at the vanity	go	countertop	break	mirror	False
FloorPlan424	pick up the remaining bar of soap from between the two sink	pick	soapbar	pick	soapbottle	False
FloorPlan424	turn again to walk to the door and then turn right to face the trash bin	go	garbagecan	go	towel	False
